datetime,open,high,low,close
2023-07-26 02:00:00+0000,1.28799,1.28895,1.28778,1.28895
2023-07-26 03:00:00+0000,1.28897,1.28917,1.28872,1.28897
2023-07-26 04:00:00+0000,1.28897,1.28923,1.28828,1.28874
2023-07-26 05:00:00+0000,1.28875,1.29012,1.28851,1.29003
2023-07-26 06:00:00+0000,1.29004,1.29022,1.28887,1.28905
2023-07-26 07:00:00+0000,1.28904,1.29107,1.2881,1.29041
2023-07-26 08:00:00+0000,1.29041,1.29121,1.28961,1.29098
2023-07-26 09:00:00+0000,1.291,1.29143,1.28949,1.29126
2023-07-26 10:00:00+0000,1.29125,1.29242,1.29061,1.2919
2023-07-26 11:00:00+0000,1.29191,1.29212,1.29078,1.29101
2023-07-26 12:00:00+0000,1.29103,1.2913,1.29035,1.29081
2023-07-26 13:00:00+0000,1.29079,1.29237,1.29031,1.29146
2023-07-26 14:00:00+0000,1.29148,1.29269,1.29055,1.29222
2023-07-26 15:00:00+0000,1.29221,1.29363,1.29162,1.29289
2023-07-26 16:00:00+0000,1.29289,1.2929,1.29116,1.29148
2023-07-26 17:00:00+0000,1.29146,1.29146,1.29013,1.29014
2023-07-26 18:00:00+0000,1.29016,1.29585,1.28955,1.29579
2023-07-26 19:00:00+0000,1.29581,1.296,1.29284,1.29478
2023-07-26 20:00:00+0000,1.29478,1.29478,1.2939,1.2939
2023-07-26 21:00:00+0000,1.29386,1.2946,1.29317,1.29431
2023-07-26 22:00:00+0000,1.2943,1.2943,1.29341,1.29344
2023-07-26 23:00:00+0000,1.29343,1.29344,1.29236,1.29267
2023-07-27 00:00:00+0000,1.29268,1.29412,1.29263,1.29405
2023-07-27 01:00:00+0000,1.29403,1.29592,1.29403,1.29576
2023-07-27 02:00:00+0000,1.29576,1.29767,1.29575,1.29598
2023-07-27 03:00:00+0000,1.29598,1.29678,1.29577,1.29616
2023-07-27 04:00:00+0000,1.29616,1.29707,1.29612,1.29619
2023-07-27 05:00:00+0000,1.29619,1.29629,1.2944,1.2946
2023-07-27 06:00:00+0000,1.29459,1.29582,1.29389,1.29545
2023-07-27 07:00:00+0000,1.29549,1.29848,1.29538,1.29828
2023-07-27 08:00:00+0000,1.2983,1.29953,1.2976,1.29918
2023-07-27 09:00:00+0000,1.29919,1.29949,1.29598,1.29779
2023-07-27 10:00:00+0000,1.29779,1.29804,1.29552,1.29575
2023-07-27 11:00:00+0000,1.29575,1.2966,1.29486,1.29643
2023-07-27 12:00:00+0000,1.29643,1.29646,1.28815,1.28952
2023-07-27 13:00:00+0000,1.28951,1.29025,1.28429,1.28538
2023-07-27 14:00:00+0000,1.28537,1.28541,1.28256,1.28483
2023-07-27 15:00:00+0000,1.28486,1.28712,1.28469,1.2867
2023-07-27 16:00:00+0000,1.28671,1.28723,1.28344,1.28408
2023-07-27 17:00:00+0000,1.28409,1.28522,1.28289,1.28359
2023-07-27 18:00:00+0000,1.2836,1.28372,1.27989,1.2801
2023-07-27 19:00:00+0000,1.2801,1.28018,1.27814,1.27838
2023-07-27 20:00:00+0000,1.27838,1.27955,1.27827,1.27944
2023-07-27 21:00:00+0000,1.27944,1.27993,1.27866,1.27961
2023-07-27 22:00:00+0000,1.27961,1.27998,1.27949,1.27981
2023-07-27 23:00:00+0000,1.2798,1.27982,1.279,1.27928
2023-07-28 00:00:00+0000,1.27928,1.27985,1.2787,1.27904
2023-07-28 01:00:00+0000,1.27904,1.28002,1.27884,1.27951
2023-07-28 02:00:00+0000,1.27951,1.27998,1.27878,1.27994
2023-07-28 03:00:00+0000,1.27995,1.28078,1.27858,1.2791
2023-07-28 04:00:00+0000,1.27908,1.27964,1.27626,1.27788
2023-07-28 05:00:00+0000,1.27789,1.2794,1.27723,1.27935
2023-07-28 06:00:00+0000,1.27934,1.28087,1.27838,1.27874
2023-07-28 07:00:00+0000,1.27872,1.27984,1.2772,1.27762
2023-07-28 08:00:00+0000,1.27764,1.28155,1.27733,1.28049
2023-07-28 09:00:00+0000,1.28048,1.28241,1.28018,1.2818
2023-07-28 10:00:00+0000,1.28181,1.28526,1.2813,1.28524
2023-07-28 11:00:00+0000,1.28522,1.28779,1.28503,1.28698
2023-07-28 12:00:00+0000,1.28694,1.28875,1.28596,1.28692
2023-07-28 13:00:00+0000,1.28689,1.2869,1.28377,1.28527
2023-07-28 14:00:00+0000,1.28528,1.28843,1.28525,1.28637
2023-07-28 15:00:00+0000,1.28636,1.28703,1.28509,1.28659
2023-07-28 16:00:00+0000,1.2866,1.28809,1.28638,1.28722
2023-07-28 17:00:00+0000,1.28722,1.28722,1.28508,1.28587
2023-07-28 18:00:00+0000,1.28586,1.2867,1.28548,1.28564
2023-07-28 19:00:00+0000,1.28565,1.28603,1.28528,1.28561
2023-07-28 20:00:00+0000,1.2856,1.28569,1.28432,1.28455
2023-07-30 21:00:00+0000,1.28381,1.28558,1.28381,1.28521
2023-07-30 22:00:00+0000,1.28513,1.28559,1.28482,1.28527
2023-07-30 23:00:00+0000,1.28529,1.28581,1.28519,1.2853
2023-07-31 00:00:00+0000,1.28531,1.28595,1.28494,1.28572
2023-07-31 01:00:00+0000,1.28571,1.28591,1.28479,1.28488
2023-07-31 02:00:00+0000,1.28487,1.2855,1.28437,1.28541
2023-07-31 03:00:00+0000,1.28542,1.28587,1.2849,1.28497
2023-07-31 04:00:00+0000,1.28498,1.28542,1.28462,1.28479
2023-07-31 05:00:00+0000,1.28479,1.28546,1.28437,1.28535
2023-07-31 06:00:00+0000,1.28534,1.28631,1.28479,1.28562
2023-07-31 07:00:00+0000,1.2856,1.28671,1.28525,1.2856
2023-07-31 08:00:00+0000,1.28561,1.28576,1.2835,1.2851
2023-07-31 09:00:00+0000,1.28512,1.28615,1.28448,1.28583
2023-07-31 10:00:00+0000,1.28583,1.28672,1.28509,1.28671
2023-07-31 11:00:00+0000,1.28671,1.28724,1.28581,1.2861
2023-07-31 12:00:00+0000,1.28611,1.28652,1.28463,1.28533
2023-07-31 13:00:00+0000,1.28533,1.28592,1.2828,1.28551
2023-07-31 14:00:00+0000,1.28551,1.28701,1.28475,1.28622
2023-07-31 15:00:00+0000,1.28621,1.28685,1.28544,1.28546
2023-07-31 16:00:00+0000,1.28546,1.28614,1.2852,1.28577
2023-07-31 17:00:00+0000,1.28579,1.28668,1.285,1.28514
2023-07-31 18:00:00+0000,1.28513,1.28529,1.28359,1.28369
2023-07-31 19:00:00+0000,1.2837,1.28383,1.28315,1.28338
2023-07-31 20:00:00+0000,1.28339,1.28363,1.28311,1.28344
2023-07-31 21:00:00+0000,1.28345,1.28376,1.28317,1.28364
2023-07-31 22:00:00+0000,1.28365,1.28408,1.28362,1.28373
2023-07-31 23:00:00+0000,1.28371,1.28381,1.28311,1.28312
2023-08-01 00:00:00+0000,1.28312,1.28358,1.28273,1.28286
2023-08-01 01:00:00+0000,1.28286,1.28306,1.28167,1.2819
2023-08-01 02:00:00+0000,1.28188,1.28211,1.28151,1.28189
2023-08-01 03:00:00+0000,1.2819,1.28249,1.28186,1.28219
2023-08-01 04:00:00+0000,1.28218,1.28359,1.28176,1.28309
2023-08-01 05:00:00+0000,1.2831,1.28339,1.28183,1.28252
2023-08-01 06:00:00+0000,1.28252,1.28385,1.2822,1.28313
2023-08-01 07:00:00+0000,1.28318,1.28344,1.28141,1.28181
2023-08-01 08:00:00+0000,1.28178,1.28308,1.28124,1.28252
2023-08-01 09:00:00+0000,1.28252,1.28325,1.2817,1.2817
2023-08-01 10:00:00+0000,1.28171,1.282,1.27981,1.28005
2023-08-01 11:00:00+0000,1.28005,1.28006,1.27792,1.27843
2023-08-01 12:00:00+0000,1.27845,1.27855,1.27557,1.27644
2023-08-01 13:00:00+0000,1.27647,1.27828,1.27612,1.27758
2023-08-01 14:00:00+0000,1.27756,1.27951,1.27502,1.27609
2023-08-01 15:00:00+0000,1.27609,1.2767,1.27407,1.27472
2023-08-01 16:00:00+0000,1.27472,1.27633,1.27443,1.27605
2023-08-01 17:00:00+0000,1.27606,1.27656,1.27488,1.27536
2023-08-01 18:00:00+0000,1.27536,1.2772,1.27536,1.2772
2023-08-01 19:00:00+0000,1.27719,1.27803,1.27703,1.27744
2023-08-01 20:00:00+0000,1.27744,1.27772,1.27721,1.2777
2023-08-01 21:00:00+0000,1.2777,1.27942,1.27697,1.2787
2023-08-01 22:00:00+0000,1.27871,1.28049,1.27857,1.27959
2023-08-01 23:00:00+0000,1.27959,1.27994,1.27874,1.27941
2023-08-02 00:00:00+0000,1.27944,1.27948,1.27764,1.27805
2023-08-02 01:00:00+0000,1.27806,1.27947,1.27791,1.27831
2023-08-02 02:00:00+0000,1.2783,1.27843,1.27679,1.27722
2023-08-02 03:00:00+0000,1.27722,1.27751,1.27628,1.27742
2023-08-02 04:00:00+0000,1.27743,1.27777,1.277,1.27774
2023-08-02 05:00:00+0000,1.27775,1.27884,1.27702,1.27716
2023-08-02 06:00:00+0000,1.27716,1.27794,1.27603,1.27732
2023-08-02 07:00:00+0000,1.27732,1.27947,1.27649,1.27917
2023-08-02 08:00:00+0000,1.27918,1.27986,1.27822,1.27872
2023-08-02 09:00:00+0000,1.27871,1.27918,1.27752,1.27773
2023-08-02 10:00:00+0000,1.27772,1.2789,1.27663,1.27822
2023-08-02 11:00:00+0000,1.27822,1.27864,1.2763,1.27633
2023-08-02 12:00:00+0000,1.27633,1.27722,1.27225,1.27235
2023-08-02 13:00:00+0000,1.27234,1.27235,1.26977,1.27006
2023-08-02 14:00:00+0000,1.27008,1.27018,1.26802,1.26853
2023-08-02 15:00:00+0000,1.26848,1.27121,1.26831,1.27106
2023-08-02 16:00:00+0000,1.27108,1.27301,1.27089,1.27254
2023-08-02 17:00:00+0000,1.27253,1.27385,1.27253,1.27282
2023-08-02 18:00:00+0000,1.27279,1.27331,1.27174,1.27196
2023-08-02 19:00:00+0000,1.27197,1.27259,1.27123,1.27136
2023-08-02 20:00:00+0000,1.27137,1.2715,1.27078,1.27095
2023-08-02 21:00:00+0000,1.27095,1.27161,1.27043,1.27111
2023-08-02 22:00:00+0000,1.27113,1.27202,1.27092,1.27157
2023-08-02 23:00:00+0000,1.27157,1.27216,1.27145,1.27185
2023-08-03 00:00:00+0000,1.27183,1.27194,1.27095,1.27132
2023-08-03 01:00:00+0000,1.27131,1.27278,1.27094,1.27223
2023-08-03 02:00:00+0000,1.27223,1.27231,1.27122,1.2713
2023-08-03 03:00:00+0000,1.27129,1.27186,1.27095,1.27184
2023-08-03 04:00:00+0000,1.27183,1.27183,1.26993,1.27
2023-08-03 05:00:00+0000,1.27,1.27086,1.26922,1.27078
2023-08-03 06:00:00+0000,1.27077,1.27077,1.26865,1.26897
2023-08-03 07:00:00+0000,1.26896,1.27088,1.26834,1.26877
2023-08-03 08:00:00+0000,1.26875,1.26997,1.26722,1.26754
2023-08-03 09:00:00+0000,1.26754,1.26903,1.26594,1.26682
2023-08-03 10:00:00+0000,1.26682,1.2669,1.26462,1.26605
2023-08-03 11:00:00+0000,1.26606,1.26892,1.26202,1.26467
2023-08-03 12:00:00+0000,1.26464,1.26926,1.26368,1.26726
2023-08-03 13:00:00+0000,1.26724,1.26749,1.26497,1.26578
2023-08-03 14:00:00+0000,1.26578,1.27139,1.26555,1.26939
2023-08-03 15:00:00+0000,1.26939,1.27233,1.26938,1.27071
2023-08-03 16:00:00+0000,1.27071,1.2724,1.27021,1.27188
2023-08-03 17:00:00+0000,1.27189,1.27191,1.27039,1.27039
2023-08-03 18:00:00+0000,1.27036,1.27098,1.26991,1.26994
2023-08-03 19:00:00+0000,1.26997,1.27048,1.26965,1.2703
2023-08-03 20:00:00+0000,1.27029,1.27113,1.2702,1.27072
2023-08-03 21:00:00+0000,1.27076,1.27131,1.27051,1.27086
2023-08-03 22:00:00+0000,1.27086,1.27153,1.27075,1.27126
2023-08-03 23:00:00+0000,1.27127,1.27166,1.27115,1.27151
2023-08-04 00:00:00+0000,1.27153,1.27253,1.27101,1.27251
2023-08-04 01:00:00+0000,1.27252,1.27363,1.27241,1.27356
2023-08-04 02:00:00+0000,1.27359,1.27385,1.27292,1.27328
2023-08-04 03:00:00+0000,1.27329,1.2741,1.27299,1.27326
2023-08-04 04:00:00+0000,1.27327,1.27356,1.27269,1.27274
2023-08-04 05:00:00+0000,1.27274,1.27344,1.27221,1.27235
2023-08-04 06:00:00+0000,1.27235,1.27276,1.27108,1.27119
2023-08-04 07:00:00+0000,1.27121,1.27153,1.27021,1.27054
2023-08-04 08:00:00+0000,1.27055,1.27112,1.26942,1.26994
2023-08-04 09:00:00+0000,1.26992,1.27093,1.2694,1.27063
2023-08-04 10:00:00+0000,1.27066,1.27085,1.26942,1.27011
2023-08-04 11:00:00+0000,1.2701,1.27031,1.26949,1.2695
2023-08-04 12:00:00+0000,1.26948,1.27543,1.26857,1.27447
2023-08-04 13:00:00+0000,1.27448,1.27831,1.27424,1.2762
2023-08-04 14:00:00+0000,1.2762,1.27779,1.27503,1.27557
2023-08-04 15:00:00+0000,1.27558,1.27833,1.27497,1.27727
2023-08-04 16:00:00+0000,1.27728,1.2782,1.27685,1.2781
2023-08-04 17:00:00+0000,1.27811,1.27918,1.27798,1.27846
2023-08-04 18:00:00+0000,1.27846,1.27848,1.2749,1.27539
2023-08-04 19:00:00+0000,1.27539,1.27552,1.27413,1.27434
2023-08-04 20:00:00+0000,1.27434,1.27508,1.27404,1.27426
2023-08-06 21:00:00+0000,1.27512,1.27618,1.27382,1.27428
2023-08-06 22:00:00+0000,1.27408,1.27547,1.27408,1.27526
2023-08-06 23:00:00+0000,1.27526,1.27526,1.27446,1.27483
2023-08-07 00:00:00+0000,1.27484,1.27608,1.27437,1.27583
2023-08-07 01:00:00+0000,1.27582,1.27582,1.27372,1.27471
2023-08-07 02:00:00+0000,1.27472,1.27495,1.27407,1.27439
2023-08-07 03:00:00+0000,1.2744,1.27451,1.27367,1.2737
2023-08-07 04:00:00+0000,1.2737,1.27372,1.27318,1.27345
2023-08-07 05:00:00+0000,1.27346,1.2736,1.27196,1.27206
2023-08-07 06:00:00+0000,1.27205,1.27273,1.27127,1.27226
2023-08-07 07:00:00+0000,1.27225,1.27444,1.272,1.27431
2023-08-07 08:00:00+0000,1.2743,1.27431,1.272,1.27277
2023-08-07 09:00:00+0000,1.27276,1.27348,1.2718,1.272
2023-08-07 10:00:00+0000,1.27198,1.27299,1.27166,1.27299
2023-08-07 11:00:00+0000,1.27301,1.27445,1.27268,1.27434
2023-08-07 12:00:00+0000,1.27433,1.27719,1.27397,1.27716
2023-08-07 13:00:00+0000,1.27718,1.27866,1.27612,1.27629
2023-08-07 14:00:00+0000,1.27629,1.27765,1.27539,1.27705
2023-08-07 15:00:00+0000,1.27702,1.27766,1.27642,1.27665
2023-08-07 16:00:00+0000,1.27664,1.27745,1.27632,1.27745
2023-08-07 17:00:00+0000,1.27744,1.27841,1.27677,1.27836
2023-08-07 18:00:00+0000,1.27838,1.27888,1.27801,1.27833
2023-08-07 19:00:00+0000,1.27834,1.27878,1.27822,1.27852
2023-08-07 20:00:00+0000,1.27852,1.27852,1.27801,1.27825
2023-08-07 21:00:00+0000,1.27829,1.27842,1.2776,1.2781
2023-08-07 22:00:00+0000,1.27811,1.27835,1.27794,1.27813
2023-08-07 23:00:00+0000,1.27813,1.27837,1.27803,1.27809
2023-08-08 00:00:00+0000,1.2781,1.27853,1.27714,1.27732
2023-08-08 01:00:00+0000,1.27731,1.27733,1.27527,1.27536
2023-08-08 02:00:00+0000,1.27536,1.27628,1.27506,1.2761
2023-08-08 03:00:00+0000,1.27609,1.27649,1.27526,1.27545
2023-08-08 04:00:00+0000,1.27543,1.27627,1.27514,1.27618
2023-08-08 05:00:00+0000,1.27621,1.27643,1.2755,1.27578
2023-08-08 06:00:00+0000,1.27578,1.27719,1.27538,1.27571
2023-08-08 07:00:00+0000,1.27574,1.27627,1.27379,1.2755
2023-08-08 08:00:00+0000,1.2755,1.27568,1.27429,1.27527
2023-08-08 09:00:00+0000,1.27528,1.27544,1.27302,1.27313
2023-08-08 10:00:00+0000,1.27315,1.27327,1.27163,1.27207
2023-08-08 11:00:00+0000,1.27206,1.27282,1.26958,1.26971
2023-08-08 12:00:00+0000,1.26971,1.27046,1.26838,1.26973
2023-08-08 13:00:00+0000,1.26972,1.27142,1.26867,1.26939
2023-08-08 14:00:00+0000,1.26946,1.27244,1.2687,1.27207
2023-08-08 15:00:00+0000,1.27208,1.2729,1.2711,1.27259
2023-08-08 16:00:00+0000,1.2726,1.27427,1.27257,1.27326
2023-08-08 17:00:00+0000,1.27327,1.27461,1.27306,1.27439
2023-08-08 18:00:00+0000,1.27438,1.27462,1.27355,1.27457
2023-08-08 19:00:00+0000,1.27458,1.27513,1.27431,1.27437
2023-08-08 20:00:00+0000,1.27435,1.27491,1.27435,1.27478
2023-08-08 21:00:00+0000,1.27468,1.27477,1.27393,1.27435
2023-08-08 22:00:00+0000,1.27435,1.27487,1.27387,1.27387
2023-08-08 23:00:00+0000,1.27386,1.27432,1.27384,1.27429
2023-08-09 00:00:00+0000,1.27429,1.27497,1.27405,1.27407
2023-08-09 01:00:00+0000,1.27406,1.27532,1.27389,1.27485
2023-08-09 02:00:00+0000,1.27485,1.27561,1.2745,1.27558
2023-08-09 03:00:00+0000,1.27559,1.27591,1.27508,1.27528
2023-08-09 04:00:00+0000,1.27529,1.27567,1.27504,1.27567
2023-08-09 05:00:00+0000,1.27566,1.27675,1.27562,1.2759
2023-08-09 06:00:00+0000,1.27591,1.27774,1.27579,1.27735
2023-08-09 07:00:00+0000,1.27734,1.27819,1.27628,1.27702
2023-08-09 08:00:00+0000,1.27701,1.2772,1.27484,1.27538
2023-08-09 09:00:00+0000,1.27537,1.27549,1.27299,1.27319
2023-08-09 10:00:00+0000,1.27319,1.27445,1.27294,1.27351
2023-08-09 11:00:00+0000,1.27351,1.27423,1.27288,1.27341
2023-08-09 12:00:00+0000,1.27341,1.27371,1.27119,1.27293
2023-08-09 13:00:00+0000,1.27293,1.27501,1.27275,1.2736
2023-08-09 14:00:00+0000,1.27362,1.2751,1.27306,1.27318
2023-08-09 15:00:00+0000,1.27316,1.27338,1.27116,1.27138
2023-08-09 16:00:00+0000,1.27136,1.27294,1.2713,1.27228
2023-08-09 17:00:00+0000,1.27229,1.27377,1.27209,1.27281
2023-08-09 18:00:00+0000,1.27281,1.27282,1.27209,1.27233
2023-08-09 19:00:00+0000,1.27233,1.27304,1.27199,1.27202
2023-08-09 20:00:00+0000,1.27201,1.2722,1.27166,1.27183
2023-08-09 21:00:00+0000,1.27168,1.27216,1.27143,1.2718
2023-08-09 22:00:00+0000,1.27183,1.272,1.27167,1.27169
2023-08-09 23:00:00+0000,1.2717,1.27203,1.27159,1.27192
2023-08-10 00:00:00+0000,1.2719,1.27201,1.27102,1.27129
2023-08-10 01:00:00+0000,1.2713,1.27203,1.27073,1.27156
2023-08-10 02:00:00+0000,1.27155,1.27234,1.27129,1.2715
2023-08-10 03:00:00+0000,1.2715,1.27172,1.27125,1.27129
2023-08-10 04:00:00+0000,1.27129,1.27187,1.2711,1.27118
2023-08-10 05:00:00+0000,1.27119,1.27244,1.27114,1.27226
2023-08-10 06:00:00+0000,1.27225,1.27339,1.27184,1.27322
2023-08-10 07:00:00+0000,1.27322,1.27588,1.27304,1.27443
2023-08-10 08:00:00+0000,1.27445,1.27696,1.2743,1.27564
2023-08-10 09:00:00+0000,1.27564,1.27633,1.27551,1.27581
2023-08-10 10:00:00+0000,1.27585,1.27727,1.27542,1.27702
2023-08-10 11:00:00+0000,1.27701,1.27754,1.2759,1.27629
2023-08-10 12:00:00+0000,1.27629,1.28185,1.27532,1.27811
2023-08-10 13:00:00+0000,1.27805,1.27856,1.27399,1.27702
2023-08-10 14:00:00+0000,1.27701,1.27758,1.27296,1.27355
2023-08-10 15:00:00+0000,1.27352,1.27356,1.2715,1.27235
2023-08-10 16:00:00+0000,1.27236,1.27253,1.27053,1.27154
2023-08-10 17:00:00+0000,1.27154,1.27165,1.26692,1.26754
2023-08-10 18:00:00+0000,1.26752,1.26947,1.26724,1.26925
2023-08-10 19:00:00+0000,1.26921,1.26926,1.26738,1.26749
2023-08-10 20:00:00+0000,1.26751,1.26775,1.26722,1.26747
2023-08-10 21:00:00+0000,1.26742,1.26782,1.26702,1.26759
2023-08-10 22:00:00+0000,1.26761,1.26767,1.26712,1.26716
2023-08-10 23:00:00+0000,1.26716,1.26766,1.26689,1.26697
2023-08-11 00:00:00+0000,1.26694,1.26811,1.26655,1.26809
2023-08-11 01:00:00+0000,1.26808,1.26904,1.26807,1.26869
2023-08-11 02:00:00+0000,1.26867,1.26869,1.26777,1.26805
2023-08-11 03:00:00+0000,1.26805,1.26881,1.26795,1.26849
2023-08-11 04:00:00+0000,1.26848,1.26857,1.26793,1.26815
2023-08-11 05:00:00+0000,1.26816,1.26863,1.2679,1.26846
2023-08-11 06:00:00+0000,1.2685,1.27226,1.26838,1.27042
2023-08-11 07:00:00+0000,1.2704,1.27166,1.27012,1.27048
2023-08-11 08:00:00+0000,1.27049,1.27129,1.26978,1.27057
2023-08-11 09:00:00+0000,1.27057,1.271,1.26945,1.26965
2023-08-11 10:00:00+0000,1.26963,1.27168,1.26932,1.27159
2023-08-11 11:00:00+0000,1.27159,1.27351,1.27156,1.27325
2023-08-11 12:00:00+0000,1.27325,1.27382,1.26816,1.26858
2023-08-11 13:00:00+0000,1.26857,1.27053,1.26815,1.27038
2023-08-11 14:00:00+0000,1.2704,1.27283,1.26977,1.27124
2023-08-11 15:00:00+0000,1.27122,1.27181,1.2685,1.26929
2023-08-11 16:00:00+0000,1.26931,1.27028,1.26885,1.26906
2023-08-11 17:00:00+0000,1.26906,1.27023,1.26853,1.26893
2023-08-11 18:00:00+0000,1.26895,1.26985,1.26891,1.26972
2023-08-11 19:00:00+0000,1.26971,1.26995,1.26882,1.26991
2023-08-11 20:00:00+0000,1.26992,1.27016,1.26897,1.269
2023-08-13 21:00:00+0000,1.26916,1.27031,1.26916,1.26966
2023-08-13 22:00:00+0000,1.26965,1.27011,1.26861,1.2688
2023-08-13 23:00:00+0000,1.2688,1.26946,1.26865,1.26936
2023-08-14 00:00:00+0000,1.26937,1.26966,1.26793,1.2682
2023-08-14 01:00:00+0000,1.26818,1.26861,1.26725,1.26785
2023-08-14 02:00:00+0000,1.26786,1.26805,1.26662,1.26677
2023-08-14 03:00:00+0000,1.26677,1.2672,1.26664,1.26695
2023-08-14 04:00:00+0000,1.26694,1.26729,1.26674,1.26709
2023-08-14 05:00:00+0000,1.26709,1.26825,1.26706,1.26806
2023-08-14 06:00:00+0000,1.26809,1.26857,1.26734,1.26764
2023-08-14 07:00:00+0000,1.26763,1.26981,1.26692,1.26933
2023-08-14 08:00:00+0000,1.26931,1.2707,1.2689,1.26975
2023-08-14 09:00:00+0000,1.26976,1.2706,1.26873,1.26962
2023-08-14 10:00:00+0000,1.26963,1.27146,1.26941,1.27012
2023-08-14 11:00:00+0000,1.27011,1.27016,1.2692,1.26929
2023-08-14 12:00:00+0000,1.26929,1.26938,1.26447,1.26564
2023-08-14 13:00:00+0000,1.26566,1.26614,1.26163,1.26283
2023-08-14 14:00:00+0000,1.26283,1.2668,1.26262,1.26605
2023-08-14 15:00:00+0000,1.26605,1.26964,1.2659,1.26889
2023-08-14 16:00:00+0000,1.26888,1.27063,1.26878,1.26968
2023-08-14 17:00:00+0000,1.26967,1.27013,1.26869,1.26917
2023-08-14 18:00:00+0000,1.26918,1.26955,1.26734,1.26744
2023-08-14 19:00:00+0000,1.26742,1.26872,1.26729,1.26801
2023-08-14 20:00:00+0000,1.268,1.26946,1.2679,1.26817
2023-08-14 21:00:00+0000,1.26817,1.26889,1.26816,1.26846
2023-08-14 22:00:00+0000,1.2684,1.26872,1.26814,1.2685
2023-08-14 23:00:00+0000,1.26857,1.26857,1.26801,1.26855
2023-08-15 00:00:00+0000,1.26853,1.26872,1.26758,1.2683
2023-08-15 01:00:00+0000,1.26829,1.26932,1.26748,1.26875
2023-08-15 02:00:00+0000,1.26873,1.26923,1.26812,1.26821
2023-08-15 03:00:00+0000,1.26823,1.26917,1.26822,1.26883
2023-08-15 04:00:00+0000,1.26883,1.26898,1.26835,1.26846
2023-08-15 05:00:00+0000,1.26847,1.26921,1.26802,1.26841
2023-08-15 06:00:00+0000,1.26836,1.27198,1.26788,1.27111
2023-08-15 07:00:00+0000,1.2711,1.27141,1.26822,1.26919
2023-08-15 08:00:00+0000,1.2692,1.27124,1.26846,1.27116
2023-08-15 09:00:00+0000,1.27114,1.273,1.26962,1.27262
2023-08-15 10:00:00+0000,1.27262,1.2728,1.27048,1.27097
2023-08-15 11:00:00+0000,1.27095,1.27105,1.26964,1.27061
2023-08-15 12:00:00+0000,1.27061,1.27232,1.26808,1.27155
2023-08-15 13:00:00+0000,1.27156,1.274,1.27076,1.27267
2023-08-15 14:00:00+0000,1.27268,1.27502,1.27207,1.27445
2023-08-15 15:00:00+0000,1.27445,1.27521,1.27296,1.27424
2023-08-15 16:00:00+0000,1.27423,1.27436,1.27223,1.27232
2023-08-15 17:00:00+0000,1.27231,1.27251,1.27162,1.27188
2023-08-15 18:00:00+0000,1.27189,1.27225,1.2704,1.27053
2023-08-15 19:00:00+0000,1.27057,1.27074,1.2694,1.27025
2023-08-15 20:00:00+0000,1.27026,1.27047,1.2697,1.27028
2023-08-15 21:00:00+0000,1.27028,1.27033,1.26963,1.27003
2023-08-15 22:00:00+0000,1.27003,1.27032,1.26964,1.26993
2023-08-15 23:00:00+0000,1.26991,1.27024,1.2698,1.27001
2023-08-16 00:00:00+0000,1.27001,1.27004,1.2692,1.26956
2023-08-16 01:00:00+0000,1.26953,1.27025,1.26866,1.2696
2023-08-16 02:00:00+0000,1.26957,1.27032,1.26952,1.26958
2023-08-16 03:00:00+0000,1.26957,1.27027,1.26951,1.26969
2023-08-16 04:00:00+0000,1.26969,1.27071,1.26964,1.27067
2023-08-16 05:00:00+0000,1.27068,1.27119,1.26987,1.27073
2023-08-16 06:00:00+0000,1.27087,1.27322,1.27062,1.27266
2023-08-16 07:00:00+0000,1.27267,1.27452,1.27266,1.27411
2023-08-16 08:00:00+0000,1.27409,1.2766,1.27383,1.27575
2023-08-16 09:00:00+0000,1.27574,1.27661,1.2752,1.27589
2023-08-16 10:00:00+0000,1.27589,1.27604,1.27363,1.27403
2023-08-16 11:00:00+0000,1.27402,1.27445,1.27343,1.274
2023-08-16 12:00:00+0000,1.27401,1.27485,1.27208,1.27209
2023-08-16 13:00:00+0000,1.27209,1.27552,1.27179,1.27403
2023-08-16 14:00:00+0000,1.27404,1.27603,1.27373,1.27521
2023-08-16 15:00:00+0000,1.27522,1.27566,1.27434,1.27465
2023-08-16 16:00:00+0000,1.27464,1.275,1.27305,1.27326
2023-08-16 17:00:00+0000,1.27328,1.27391,1.27249,1.27367
2023-08-16 18:00:00+0000,1.27369,1.27499,1.27228,1.27235
2023-08-16 19:00:00+0000,1.27235,1.27267,1.27112,1.27189
2023-08-16 20:00:00+0000,1.2719,1.27318,1.27183,1.27304
2023-08-16 21:00:00+0000,1.27302,1.27329,1.27248,1.27307
2023-08-16 22:00:00+0000,1.27308,1.27325,1.27287,1.27293
2023-08-16 23:00:00+0000,1.27294,1.2732,1.27253,1.27272
2023-08-17 00:00:00+0000,1.27271,1.27273,1.27157,1.27203
2023-08-17 01:00:00+0000,1.27204,1.27221,1.27109,1.27196
2023-08-17 02:00:00+0000,1.27197,1.27226,1.27133,1.27158
2023-08-17 03:00:00+0000,1.27158,1.27194,1.27116,1.27135
2023-08-17 04:00:00+0000,1.27135,1.2723,1.27116,1.27228
2023-08-17 05:00:00+0000,1.27228,1.27259,1.27163,1.27237
2023-08-17 06:00:00+0000,1.27238,1.27414,1.27213,1.27396
